,job_title,salary_offered,category,job_board,city,state,C#,R,Agile,AWS,Azure,DATA STUDIO,Degree,GOLang,Hadoop,Hive,INSIGHT,JAVA,KAFKA,MATLAB,MATPLOTLIB,NOSQL,PANDAS,PERL,PIG,POSTGRESQL,POWERBI,PYTHON,QLIKVIEW,R CLOUD,SCALA,SPARK,SQL,SCIKITLEARN,TABLEAU,UNIX
1794,data scientist,,technology,careerbuilder,Dallas,TX,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1795,data scientist,,architecture and engineering,careerbuilder,Bloomfield,CT,0.0,1,1,1,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1796,data scientist,,Accounting/Finance,indeed,New York,NY,0.0,1,0,0,0,0.0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1797,data scientist,,life physical and social science,careerbuilder,Shawnee,KS,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1798,data scientist,,Engineering/Architecture,indeed,Waltham,MA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1799,data scientist,,Customer+Service,indeed,Chicago,IL,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1800,data scientist,,Engineering/Architecture,indeed,Arlington,VA,0.0,1,1,0,0,0.0,1,0,1,0,,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
1801,data scientist,,Computer/Internet,indeed,Colorado Springs,CO,0.0,1,0,0,0,0.0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
1802,data scientist,,Computer/Internet,indeed,Denver,CO,0.0,1,0,0,0,0.0,1,0,0,1,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1803,data scientist,,Computer/Internet,indeed,Lake Mary,FL,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1804,data scientist,,,dice,Sunnyvale,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,data scientist,,Computer/Internet,indeed,Niceville,FL,0.0,1,1,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1806,data scientist,,business and financial operations,careerbuilder,Stamford,CT,0.0,1,0,0,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1807,data scientist,,business and financial operations,careerbuilder,Chicago,IL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1808,data scientist,,Sales,indeed,New York,NY,0.0,1,1,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1809,data scientist,,Engineering/Architecture,indeed,St. Louis,MO,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,data scientist,,Engineering/Architecture,indeed,Grand Prairie,TX,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,data scientist,,Transportation/Logistics,indeed,Mountain View,CA,0.0,1,0,0,0,0.0,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1812,data scientist,,life physical and social science,careerbuilder,Lake Oswego,OR,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1813,data scientist,,Computer/Internet,indeed,San Jose,CA,0.0,1,1,0,0,0.0,1,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1814,data scientist,,Computer/Internet,indeed,Santa Clara Valley,CA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1815,data scientist,,Arts/Entertainment/Publishing,indeed,Olathe,KS,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1816,data scientist,,Engineering/Architecture,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1817,data scientist,,Engineering/Architecture,indeed,Santa Clara Valley,CA,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1818,data scientist,,Engineering/Architecture,indeed,Norcross,GA,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1819,data scientist,,Manufacturing/Mechanical,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1820,data scientist,,Engineering/Architecture,indeed,Chelmsford,MA,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1821,data scientist,,Manufacturing/Mechanical,indeed,Morrisville,NC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1822,data scientist,,Engineering/Architecture,indeed,Scottsdale,AZ,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1823,data scientist,,Engineering/Architecture,indeed,Burlingame,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1824,data scientist,,Engineering/Architecture,indeed,Seattle,WA,1.0,1,1,1,1,0.0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1825,data scientist,,Manufacturing/Mechanical,indeed,Rome,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1826,data scientist,,life physical and social science,careerbuilder,Scottsdale,AZ,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1827,data scientist,,life physical and social science,careerbuilder,HOFFMAN EST,IL,0.0,1,0,1,0,0.0,1,0,1,1,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1828,data scientist,,life physical and social science,careerbuilder,KNG OF PRUSSA,PA,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1829,data scientist,,life physical and social science,careerbuilder,Sunnyvale,CA,0.0,1,1,1,1,0.0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1830,data scientist,,life physical and social science,careerbuilder,Hampton,VA,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1831,data scientist,,life physical and social science,careerbuilder,Florham Park,NJ,0.0,1,1,0,1,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1832,data scientist,,life physical and social science,careerbuilder,Oklahoma City,OK,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1833,data scientist,,business and financial operations,careerbuilder,San Francisco,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,data scientist,,business and financial operations,careerbuilder,New Brunswick,NJ,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,data scientist,,life physical and social science,careerbuilder,Raleigh,NC,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1836,data scientist,,life physical and social science,careerbuilder,Boston,MA,0.0,1,0,0,1,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1837,data scientist,,protective services,careerbuilder,Manassas,VA,0.0,1,0,0,0,0.0,0,0,1,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1838,data scientist,,technology,careerbuilder,Lowell,MA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,data scientist,,architecture and engineering,careerbuilder,Englewood,CO,0.0,1,0,1,1,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1840,data scientist,,architecture and engineering,careerbuilder,Grand Blanc,MI,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1841,data scientist,,math jobs,monster,Monterey,CA,1.0,1,0,0,0,0.0,1,0,0,0,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1842,data scientist,,math jobs,monster,Oklahoma City,OK,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1843,data scientist,,math jobs,monster,Annapolis Junction,MD,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1844,data scientist,,math jobs,monster,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1845,data scientist,,Computer/Internet,indeed,Boston,MA,0.0,1,0,0,0,0.0,0,0,1,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1846,data scientist,,Computer/Internet,indeed,Milwaukee,WI,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1847,data scientist,,Computer/Internet,indeed,Auburn Hills,MI,0.0,1,0,0,0,0.0,0,0,1,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1848,data scientist,,Computer/Internet,indeed,Hoboken,NJ,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1849,data scientist,,Computer/Internet,indeed,Seattle,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1850,data scientist,,business and financial operations,careerbuilder,Whitehall,MI,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,data scientist,,Computer/Internet,indeed,Denver,CO,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1852,data scientist,,Computer/Internet,indeed,Altamonte Springs,FL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1853,data scientist,,business and financial operations,careerbuilder,Englewood,CO,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
1854,data scientist,,Computer/Internet,indeed,Charlotte,NC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1855,data scientist,,math jobs,monster,Annapolis Junction,MD,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1856,data scientist,,Computer/Internet,indeed,Alexandria,VA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1857,data scientist,,math jobs,monster,New Brunswick,NJ,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,data scientist,,math jobs,monster,San Diego,CA,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,data scientist,,math jobs,monster,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1860,data scientist,,Computer/Internet,indeed,Providence,RI,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1861,data scientist,,math jobs,monster,Basking Ridge,NJ,0.0,1,0,1,1,1.0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
1862,data scientist,,math jobs,monster,Santa Cruz,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1863,data scientist,,math jobs,monster,San Antonio,TX,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1864,data scientist,,math jobs,monster,Hershey,PA,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1865,data scientist,,math jobs,monster,,,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1866,data scientist,,math jobs,monster,Tampa,FL,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1867,data scientist,,Engineering/Architecture,indeed,Englewood,CO,0.0,1,0,1,1,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1868,data scientist,,math jobs,monster,Boston,MA,1.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1869,data scientist,,math jobs,monster,Menomonee Falls,WI,0.0,1,0,1,1,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1870,data scientist,,math jobs,monster,,,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1871,data scientist,,math jobs,monster,Boston,MA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1872,data scientist,,Manufacturing/Mechanical,indeed,Santa Clara,CA,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
1873,data scientist,,Engineering/Architecture,indeed,Seattle,WA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,data scientist,,Manufacturing/Mechanical,indeed,Linthicum,MD,1.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1875,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1876,data scientist,,Non-Profit/Volunteering,indeed,Seattle,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1877,data scientist,,Arts/Entertainment/Publishing,indeed,Fort Meade,MD,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1878,data scientist,,Computer/Internet,indeed,New York,NY,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1879,data scientist,,Computer/Internet,indeed,Houston,TX,0.0,1,0,0,1,0.0,0,0,0,0,,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1880,data scientist,,Computer/Internet,indeed,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1881,data scientist,,Computer/Internet,indeed,Boulder,CO,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1882,data scientist,,Insurance,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,data scientist,,business and financial operations,careerbuilder,New York,NY,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1884,data scientist,,business and financial operations,careerbuilder,Livonia,MI,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,data scientist,,business and financial operations,careerbuilder,Shawnee,KS,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1886,data scientist,,Engineering/Architecture,indeed,Springfield,VA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,data scientist,,Engineering/Architecture,indeed,Sunnyvale,CA,0.0,1,0,0,0,0.0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1888,data scientist,,Engineering/Architecture,indeed,Nashville,TN,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1889,data scientist,,Manufacturing/Mechanical,indeed,South San Francisco,CA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1890,data scientist,,life physical and social science,careerbuilder,Plymouth Meeting,PA,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1891,data scientist,,life physical and social science,careerbuilder,Silver Spring,MD,1.0,1,1,0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1892,data scientist,,life physical and social science,careerbuilder,San Diego,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,data scientist,,Accounting/Finance,indeed,Salt Lake City,UT,0.0,1,0,1,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1894,data scientist,,,dice,Irvine,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1895,data scientist,,Computer/Internet,indeed,Owings Mills,MD,0.0,1,1,1,0,0.0,1,0,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1
1896,data scientist,,education,careerbuilder,Altamonte Springs,FL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1897,data scientist,,Engineering/Architecture,indeed,Bradenton,FL,0.0,1,1,1,1,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
1898,data scientist,,Engineering/Architecture,indeed,McLean,VA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1899,data scientist,,life physical and social science,careerbuilder,Mountain View,CA,0.0,1,0,0,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1900,data scientist,,Computer/Internet,indeed,El Segundo,CA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
1901,data scientist,,business and financial operations,careerbuilder,Sun Prairie,WI,0.0,1,0,1,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1902,data scientist,,Computer/Internet,indeed,Los Angeles,CA,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1903,data scientist,,Engineering/Architecture,indeed,Salt Lake City,UT,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1904,data scientist,,Manufacturing/Mechanical,indeed,Lincoln,NE,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,data scientist,,Manufacturing/Mechanical,indeed,Fort Meade,MD,0.0,1,0,0,0,0.0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1906,data scientist,,Government/Military,indeed,Houston,TX,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1907,data scientist,,architecture and engineering,careerbuilder,Dublin,OH,0.0,1,1,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1908,data scientist,,,dice,Scottsdale,AZ,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1909,data scientist,,business and financial operations,careerbuilder,Morrisville,NC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1910,data scientist,,business and financial operations,careerbuilder,St. Louis,MO,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,data scientist,,business and financial operations,careerbuilder,Boston,MA,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,data scientist,,business and financial operations,careerbuilder,Bellevue,WA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,data scientist,,life physical and social science,careerbuilder,Chicago,IL,0.0,1,0,1,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
1914,data scientist,,sales,careerbuilder,Houston,TX,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1915,data scientist,,arts design and media,careerbuilder,Glenview,IL,0.0,1,0,0,1,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1916,data scientist,,business and financial operations,careerbuilder,Dallas,TX,0.0,1,0,0,0,0.0,0,0,1,1,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1917,data scientist,,Manufacturing/Mechanical,indeed,New York,NY,0.0,1,0,1,0,0.0,0,0,1,0,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0
1918,data scientist,,Computer/Internet,indeed,Denver,CO,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1919,data scientist,,Computer/Internet,indeed,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1920,data scientist,,Computer/Internet,indeed,Jersey City,NJ,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1921,data scientist,,Computer/Internet,indeed,Seattle,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,data scientist,,Accounting/Finance,indeed,Santa Clara Valley,CA,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
1923,data scientist,,Accounting/Finance,indeed,Washington,DC,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1924,data scientist,,Insurance,indeed,Seattle,WA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,data scientist,,Accounting/Finance,indeed,Chicago,IL,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1926,data scientist,,Accounting/Finance,indeed,Philadelphia,PA,0.0,1,0,0,0,0.0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1927,data scientist,,Computer/Internet,indeed,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1928,data scientist,,Computer/Internet,indeed,San Francisco,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1929,data scientist,,Computer/Internet,indeed,Santa Clara Valley,CA,0.0,1,0,0,0,0.0,1,0,1,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1930,data scientist,,Computer/Internet,indeed,San Francisco,CA,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1931,data scientist,,Computer/Internet,indeed,San Bruno,CA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1932,data scientist,,Human+Resources,indeed,Provo,UT,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1933,data scientist,,Engineering/Architecture,indeed,Stamford,CT,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1934,data scientist,,Manufacturing/Mechanical,indeed,Boston,MA,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1935,data scientist,,Engineering/Architecture,indeed,New York,NY,0.0,1,0,0,0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1936,data scientist,,Engineering/Architecture,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1937,data scientist,,Engineering/Architecture,indeed,Creve Coeur,MO,0.0,1,0,0,0,0.0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1938,data scientist,,Engineering/Architecture,indeed,San Jose,CA,0.0,1,0,0,0,0.0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1939,data scientist,,Engineering/Architecture,indeed,Eden Prairie,MN,0.0,1,0,0,0,0.0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,data scientist,,Manufacturing/Mechanical,indeed,Washington,DC,0.0,1,0,0,0,0.0,1,0,1,0,,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
